model_set,model,year_id,location_id,abbreviation,state_name,state,region,division,population,pc,pc_lower,pc_upper,fr,fr_upper,fr_lower
toc,Home health,2015,562,RI,Rhode Island,00044,Northeast,New England,1080980.26570971,283.040925946669,272.065269591234,294.396302940188,0.0264791598098773,0.0274914970694957,0.025454546586128
toc,Hospital,2015,562,RI,Rhode Island,00044,Northeast,New England,1080980.26570971,4073.10758980345,3974.89806488601,4171.91222239753,0.381050085458047,0.389291395950928,0.372827061891537
Payer,Medicaid,2015,562,RI,Rhode Island,00044,Northeast,New England,1080980.26570971,2394.8664461987,2333.33403261038,2448.60542365277,0.224046784407621,0.228645555776649,0.218939449086618
Payer,Medicare,2015,562,RI,Rhode Island,00044,Northeast,New England,1080980.26570971,2323.12013719415,2284.62529872004,2360.87726355397,0.217334389086119,0.219564012597836,0.215007231832852
toc,Skilled nursing,2015,562,RI,Rhode Island,00044,Northeast,New England,1080980.26570971,817.917381912396,774.91487796906,861.362453169245,0.0765179136335818,0.080461152043189,0.0726828647708275
Payer,OOP,2015,562,RI,Rhode Island,00044,Northeast,New England,1080980.26570971,2817.68978694484,2650.50139391931,2994.89688740157,0.263604349299166,0.280295034295247,0.247591878639429
toc,Other professional,2015,562,RI,Rhode Island,00044,Northeast,New England,1080980.26570971,348.401480134867,326.102392194803,369.415514353185,0.0325938428263178,0.0344362461085287,0.030558148816718
toc,Other,2015,562,RI,Rhode Island,00044,Northeast,New England,1080980.26570971,1143.9244527316,996.647030772006,1299.73314151005,0.107017103703976,0.12131178045663,0.0933266023494052
toc,Pharmaceuticals,2015,562,RI,Rhode Island,00044,Northeast,New England,1080980.26570971,1582.58485039408,1468.97246581507,1686.36277728875,0.148054455765462,0.157484930802768,0.137884581453196
toc,Physician/clinical services,2015,562,RI,Rhode Island,00044,Northeast,New England,1080980.26570971,2062.85668788004,1954.12251567841,2171.81147173214,0.192984923170347,0.202429285003846,0.183480630426934
Payer,Private,2015,562,RI,Rhode Island,00044,Northeast,New England,1080980.26570971,3150.2827615014,2676.06728973383,3635.44170175544,0.294718450587365,0.339239859364221,0.249544497514813
Aggregate,Aggregate,2016,562,RI,Rhode Island,00044,Northeast,New England,1087187.60231484,10940.3415831157,10451.3595831157,11429.3235831157,,,
toc,Dental,2016,562,RI,Rhode Island,00044,Northeast,New England,1087187.60231484,376.666521960233,341.748511070098,412.030712249557,0.0344288485802128,0.037273034331211,0.0313674032614163
toc,Home health,2016,562,RI,Rhode Island,00044,Northeast,New England,1087187.60231484,291.262471467891,278.511831349843,305.14627365624,0.02662271809546,0.0275587905869972,0.0255653216304988
toc,Hospital,2016,562,RI,Rhode Island,00044,Northeast,New England,1087187.60231484,4176.62904836177,4025.33199783961,4329.46377844563,0.381761732515258,0.389660630293389,0.373714302881054
Payer,Medicaid,2016,562,RI,Rhode Island,00044,Northeast,New England,1087187.60231484,2324.45129433128,1993.24007319337,2673.84966728556,0.212471807103644,0.245333544374812,0.181914297125351
Payer,Medicare,2016,562,RI,Rhode Island,00044,Northeast,New England,1087187.60231484,2385.93476833125,2298.91236331919,2472.51871556617,0.218084948919088,0.223376937632489,0.212707252210387
toc,Skilled nursing,2016,562,RI,Rhode Island,00044,Northeast,New England,1087187.60231484,824.758487997745,778.487847123336,872.36850713097,0.0753866298759812,0.0795902384584679,0.0714806116576712
Payer,OOP,2016,562,RI,Rhode Island,00044,Northeast,New England,1087187.60231484,3024.7746916345,2581.65151411255,3464.34761888445,0.276482939730976,0.316515416474784,0.235841811696147
toc,Other professional,2016,562,RI,Rhode Island,00044,Northeast,New England,1087187.60231484,356.950275613876,332.641217137586,379.4581301085,0.0326274608229858,0.0346504323431609,0.030646004610975
toc,Other,2016,562,RI,Rhode Island,00044,Northeast,New England,1087187.60231484,1174.61887202883,1027.66908871893,1336.22000853355,0.107367307314332,0.121707827728463,0.0939454233874709
toc,Pharmaceuticals,2016,562,RI,Rhode Island,00044,Northeast,New England,1087187.60231484,1627.58321613185,1514.27222135085,1749.54407335325,0.14877151187127,0.159190862174678,0.139236063857405
toc,Physician/clinical services,2016,562,RI,Rhode Island,00044,Northeast,New England,1087187.60231484,2103.46449124194,1998.37953010602,2220.08336200219,0.192266073672415,0.201315526534724,0.183293893220909
Payer,Private,2016,562,RI,Rhode Island,00044,Northeast,New England,1087187.60231484,3234.38690169695,2519.63021307937,3975.97483585919,0.295619235788059,0.363488307211202,0.229879043068657
Aggregate,Aggregate,2017,562,RI,Rhode Island,00044,Northeast,New England,1093503.9397713,10812.9514141575,10323.9694141575,11301.9334141575,,,
toc,Dental,2017,562,RI,Rhode Island,00044,Northeast,New England,1093503.9397713,369.431276164867,332.7829842274,407.500127827326,0.0341634116711052,0.0370624070159298,0.0311695835222442
toc,Home health,2017,562,RI,Rhode Island,00044,Northeast,New England,1093503.9397713,289.783140121191,273.579589666218,307.395644049462,0.0267995706146325,0.0277537800861603,0.025878758130224
toc,Hospital,2017,562,RI,Rhode Island,00044,Northeast,New England,1093503.9397713,4130.28647900828,3940.04474428325,4347.08664539488,0.381976886852405,0.389620800146208,0.374025049454947
Payer,Medicaid,2017,562,RI,Rhode Island,00044,Northeast,New England,1093503.9397713,2382.61001398066,2149.7954178877,2611.91064697672,0.220346939450934,0.238497735929307,0.202296556904567
Payer,Medicare,2017,562,RI,Rhode Island,00044,Northeast,New England,1093503.9397713,2325.0551351158,2158.73313386188,2501.22464313825,0.215026342707436,0.227903896046991,0.202078855042678
toc,Skilled nursing,2017,562,RI,Rhode Island,00044,Northeast,New England,1093503.9397713,807.214754480087,750.320310691038,866.546891965282,0.0746510964225819,0.0785464015452274,0.0706929578929668
Payer,OOP,2017,562,RI,Rhode Island,00044,Northeast,New England,1093503.9397713,2913.75598318238,2354.45082475707,3517.87735769008,0.269481310373257,0.321344758179444,0.2192207692253
toc,Other professional,2017,562,RI,Rhode Island,00044,Northeast,New England,1093503.9397713,354.951705306138,328.884828473288,384.907409568779,0.0328254106679444,0.0348239998942997,0.0308114076914356
toc,Other,2017,562,RI,Rhode Island,00044,Northeast,New England,1093503.9397713,1165.51289960035,1009.75940193615,1340.403780257,0.107785221824004,0.122194708277718,0.093859961567448
toc,Pharmaceuticals,2017,562,RI,Rhode Island,00044,Northeast,New England,1093503.9397713,1614.44549689478,1488.48173919304,1745.52677437983,0.149310158407809,0.159146986435444,0.139296488183779
toc,Physician/clinical services,2017,562,RI,Rhode Island,00044,Northeast,New England,1093503.9397713,2074.05788277478,1948.50228387269,2214.28494917629,0.19181815568449,0.200476169844598,0.182805934856895
Payer,Private,2017,562,RI,Rhode Island,00044,Northeast,New England,1093503.9397713,3184.168035503,2324.4216838853,4000.50970816537,0.294460917115191,0.369026197303994,0.214828147277985
Aggregate,Aggregate,2018,562,RI,Rhode Island,00044,Northeast,New England,1099956.89287687,10976.5887316475,10487.6067316475,11465.5707316475,,,
toc,Dental,2018,562,RI,Rhode Island,00044,Northeast,New England,1099956.89287687,370.727079569627,332.156929204991,411.849231048455,0.0337745437008886,0.0368103627111467,0.0307309924845853
toc,Home health,2018,562,RI,Rhode Island,00044,Northeast,New England,1099956.89287687,294.660481774386,274.760527263659,317.888487548438,0.0268455566958622,0.0278061350851823,0.0258124488647443
toc,Hospital,2018,562,RI,Rhode Island,00044,Northeast,New England,1099956.89287687,4225.3889212772,3966.62430459687,4521.69601561325,0.384941080999813,0.39264746023931,0.377225293246057
Payer,Medicaid,2018,562,RI,Rhode Island,00044,Northeast,New England,1099956.89287687,2358.88980486289,1981.80644877823,2741.56570592274,0.214898394625098,0.245440487436008,0.18343264450569
Payer,Medicare,2018,562,RI,Rhode Island,00044,Northeast,New England,1099956.89287687,2368.84076861243,2143.79496418003,2615.60145163006,0.215816625767503,0.231569712833313,0.199713293035015
toc,Skilled nursing,2018,562,RI,Rhode Island,00044,Northeast,New England,1099956.89287687,806.046677040771,738.685873893436,875.31349328024,0.0734341118269746,0.0775424125250515,0.0694527796403036
Payer,OOP,2018,562,RI,Rhode Island,00044,Northeast,New England,1099956.89287687,3011.23859772465,2189.35858195654,3819.48996928349,0.27428634681269,0.346753665743029,0.198913440905014
toc,Other professional,2018,562,RI,Rhode Island,00044,Northeast,New England,1099956.89287687,360.527517963235,330.610513465834,392.488281054904,0.0328455217125941,0.0348665913251337,0.0308042730280903
toc,Other,2018,562,RI,Rhode Island,00044,Northeast,New England,1099956.89287687,1180.38359017494,1012.96421726481,1360.64318499233,0.107535003955028,0.122070773346503,0.0934344551444219
toc,Pharmaceuticals,2018,562,RI,Rhode Island,00044,Northeast,New England,1099956.89287687,1645.66482694747,1503.18821319435,1806.69282877636,0.149928603393084,0.159964062701146,0.140845692242887
toc,Physician/clinical services,2018,562,RI,Rhode Island,00044,Northeast,New England,1099956.89287687,2094.38605771801,1938.52138493347,2271.98659236127,0.190803751623624,0.199484675543269,0.182239202360311
Payer,Private,2018,562,RI,Rhode Island,00044,Northeast,New England,1099956.89287687,3225.85279439304,2140.50761204699,4448.22078453659,0.293862762085644,0.394926418865004,0.195363421399826
Aggregate,Aggregate,2019,562,RI,Rhode Island,00044,Northeast,New England,1106293.71357057,11272.2792963822,10783.2972963822,11761.2612963822,,,
toc,Dental,2019,562,RI,Rhode Island,00044,Northeast,New England,1106293.71357057,375.972563640216,331.64095843307,421.644365289953,0.0333558988739883,0.0363646624632323,0.030174917283598
toc,Home health,2019,562,RI,Rhode Island,00044,Northeast,New England,1106293.71357057,304.345153369105,279.231472524488,331.450028179484,0.0269995580050808,0.0279101081227534,0.026007314569946
toc,Hospital,2019,562,RI,Rhode Island,00044,Northeast,New England,1106293.71357057,4353.86109604719,4015.60076154711,4725.54125899469,0.386248131716208,0.394938886979403,0.378178336932642
Payer,Medicaid,2019,562,RI,Rhode Island,00044,Northeast,New England,1106293.71357057,2363.96131813592,1797.42778837538,2973.53550986649,0.209681399637517,0.25832647566975,0.160511814447755
Payer,Medicare,2019,562,RI,Rhode Island,00044,Northeast,New England,1106293.71357057,2439.58882083375,2151.43178865323,2752.80203313179,0.216428931147957,0.236220817853339,0.197447626229795
toc,Skilled nursing,2019,562,RI,Rhode Island,00044,Northeast,New England,1106293.71357057,814.735084561681,737.589738217258,901.260517661904,0.0722742769576468,0.0760641776347459,0.068308492611891
Payer,OOP,2019,562,RI,Rhode Island,00044,Northeast,New England,1106293.71357057,3187.33176607692,2189.28022287566,4181.98696120233,0.282789478024151,0.365927779492628,0.194008185856374
toc,Other professional,2019,562,RI,Rhode Island,00044,Northeast,New England,1106293.71357057,371.286520795403,337.000377634868,409.663847629061,0.0329388735661275,0.034811712173197,0.0309442671202109
toc,Other,2019,562,RI,Rhode Island,00044,Northeast,New England,1106293.71357057,1211.40241057211,1028.13585280309,1405.2555301046,0.107476038223354,0.12167210414516,0.0938997088724589
toc,Pharmaceuticals,2019,562,RI,Rhode Island,00044,Northeast,New England,1106293.71357057,1699.85979707702,1531.44996206102,1884.45004410762,0.150797449109033,0.160763926920533,0.141637926224019
toc,Physician/clinical services,2019,562,RI,Rhode Island,00044,Northeast,New England,1106293.71357057,2138.03704660895,1956.92040065454,2344.52220597883,0.189674769230613,0.198297547126722,0.180763438470168
Payer,Private,2019,562,RI,Rhode Island,00044,Northeast,New England,1106293.71357057,3331.51432569765,1937.46177479901,4819.0932611326,0.295528128448494,0.424186852108867,0.172438803314589
Aggregate,Aggregate,2000,563,SC,South Carolina,00045,South,South Atlantic,3997736.90883895,5644.01204280717,5644.01204280717,5644.01204280717,,,
toc,Dental,2000,563,SC,South Carolina,00045,South,South Atlantic,3997736.90883895,281.074850156528,281.074850156528,281.074850156528,0.049800540470982,0.049800540470982,0.049800540470982
toc,Home health,2000,563,SC,South Carolina,00045,South,South Atlantic,3997736.90883895,155.426402928933,155.426402928933,155.426402928933,0.0275382833612148,0.0275382833612148,0.0275382833612148
toc,Hospital,2000,563,SC,South Carolina,00045,South,South Atlantic,3997736.90883895,2265.6666539103,2265.6666539103,2265.6666539103,0.401428387594904,0.401428387594904,0.401428387594904
toc,Skilled nursing,2000,563,SC,South Carolina,00045,South,South Atlantic,3997736.90883895,307.584493646742,307.584493646742,307.584493646742,0.0544974906704413,0.0544974906704413,0.0544974906704413
toc,Other professional,2000,563,SC,South Carolina,00045,South,South Atlantic,3997736.90883895,113.301489985577,113.301489985577,113.301489985577,0.0200746364689229,0.0200746364689229,0.0200746364689229
toc,Other,2000,563,SC,South Carolina,00045,South,South Atlantic,3997736.90883895,447.758772923771,447.758772923771,447.758772923771,0.0793334191223782,0.0793334191223782,0.0793334191223782
toc,Pharmaceuticals,2000,563,SC,South Carolina,00045,South,South Atlantic,3997736.90883895,785.484368073084,785.484368073084,785.484368073084,0.139171277827821,0.139171277827821,0.139171277827821
toc,Physician/clinical services,2000,563,SC,South Carolina,00045,South,South Atlantic,3997736.90883895,1287.71501118223,1287.71501118223,1287.71501118223,0.228155964483336,0.228155964483336,0.228155964483336
Aggregate,Aggregate,2001,563,SC,South Carolina,00045,South,South Atlantic,4051813.93660906,6042.33843462401,6042.33843462401,6042.33843462401,,,
toc,Dental,2001,563,SC,South Carolina,00045,South,South Atlantic,4051813.93660906,292.173211588889,292.173211588889,292.173211588889,0.0483543275091425,0.0483543275091425,0.0483543275091425
toc,Home health,2001,563,SC,South Carolina,00045,South,South Atlantic,4051813.93660906,152.92619478122,152.92619478122,152.92619478122,0.0253091077959018,0.0253091077959018,0.0253091077959018
toc,Hospital,2001,563,SC,South Carolina,00045,South,South Atlantic,4051813.93660906,2357.02758928852,2357.02758928852,2357.02758928852,0.390085331166192,0.390085331166192,0.390085331166192
toc,Skilled nursing,2001,563,SC,South Carolina,00045,South,South Atlantic,4051813.93660906,336.718227041218,336.718227041218,336.718227041218,0.0557264758808848,0.0557264758808848,0.0557264758808848
toc,Other professional,2001,563,SC,South Carolina,00045,South,South Atlantic,4051813.93660906,126.620083293625,126.620083293625,126.620083293625,0.0209554768677077,0.0209554768677077,0.0209554768677077
toc,Other,2001,563,SC,South Carolina,00045,South,South Atlantic,4051813.93660906,484.383199524918,484.383199524918,484.383199524918,0.0801648574911477,0.0801648574911477,0.0801648574911477
toc,Pharmaceuticals,2001,563,SC,South Carolina,00045,South,South Atlantic,4051813.93660906,869.153923550139,869.153923550139,869.153923550139,0.143843965867533,0.143843965867533,0.143843965867533
toc,Physician/clinical services,2001,563,SC,South Carolina,00045,South,South Atlantic,4051813.93660906,1423.33600555548,1423.33600555548,1423.33600555548,0.235560457421489,0.235560457421489,0.235560457421489
Aggregate,Aggregate,2002,563,SC,South Carolina,00045,South,South Atlantic,4107714.75842374,6382.44633807658,6382.44633807658,6382.44633807658,,,
toc,Dental,2002,563,SC,South Carolina,00045,South,South Atlantic,4107714.75842374,306.056832695563,306.056832695563,306.056832695563,0.0479529033984478,0.0479529033984478,0.0479529033984478
toc,Home health,2002,563,SC,South Carolina,00045,South,South Atlantic,4107714.75842374,148.929440909895,148.929440909895,148.929440909895,0.0233342253144233,0.0233342253144233,0.0233342253144233
